ZIP,REGAGNT,INSAGNT1,BKCLASS,STNAME,ASSET,MUTUAL,NAME,CHARTER,OFFDOM,CERT,SUBCHAPS,STALP,OAKAR,ID
43015,OCC,DIF,SB,Ohio,131433.0,0,Fidelity Federal Savings and Loan Association of Delaware,703587,2.0,29521,0,OH,0,29521
46321,FDIC,DIF,NM,Indiana,2014507.0,0,Peoples Bank,0,26.0,29523,0,IN,0,29523
61727,FDIC,DIF,SI,Illinois,171245.0,1,DeWitt Savings Bank,0,2.0,29535,0,IL,0,29535
82801,OCC,DIF,SB,Wyoming,632450.0,1,First Federal Bank & Trust,703619,3.0,29537,0,WY,0,29537
65737,FDIC,DIF,NM,Missouri,5690468.0,0,Great Southern Bank,0,112.0,29546,0,MO,0,29546
35501,FDIC,DIF,NM,Alabama,386088.0,0,Pinnacle Bank,0,7.0,29548,0,AL,0,29548
47708,OCC,DIF,SB,Indiana,6332519.0,0,"United Fidelity Bank, fsb",703676,20.0,29566,0,IN,0,29566
43326,FDIC,DIF,NM,Ohio,247789.0,1,"The Home Savings and Loan Company of Kenton, Ohio, DBA HSLC",0,3.0,29571,0,OH,0,29571
70433,OCC,DIF,SL,Louisiana,167949.0,0,Heritage Bank of St Tammany,703691,5.0,29577,0,LA,0,29577
45371,OCC,DIF,SB,Ohio,142794.0,0,Monroe Federal Savings and Loan Association,703692,4.0,29578,0,OH,0,29578
29571,OCC,DIF,SB,South Carolina,38206.0,0,Pee Dee Federal Savings Bank,703697,1.0,29582,0,SC,0,29582
42210,FDIC,DIF,NM,Kentucky,289238.0,0,Bank of Edmonson County,0,3.0,296,1,KY,0,296
21236,OCC,DIF,SL,Maryland,1346484.0,0,Rosedale Bank,703758,15.0,29613,0,MD,0,29613
45714,OCC,DIF,SB,Ohio,110411.0,0,"First Mutual Bank, FSB",703764,4.0,29617,0,OH,0,29617
97128,OCC,DIF,SL,Oregon,678962.0,0,First Federal Savings and Loan Association of McMinnville,703773,6.0,29624,0,OR,0,29624
19103,OCC,DIF,SB,Pennsylvania,43579.0,1,Second Federal Savings and Loan Association of Philadelphia,703776,1.0,29627,0,PA,0,29627
06095,OCC,DIF,SL,Connecticut,882134.0,0,Windsor Federal Bank,703781,11.0,29632,0,CT,0,29632
04530,OCC,DIF,SB,Maine,186788.0,1,First Federal Savings and Loan Association of Bath,703786,5.0,29636,0,ME,0,29636
82426,OCC,DIF,SB,Wyoming,402135.0,1,Big Horn Federal Savings Bank,703790,6.0,29637,0,WY,0,29637
62565,FDIC,DIF,SI,Illinois,226831.0,1,"First Federal Savings and Loan Association of Central Illinois, S.B.",0,3.0,29645,0,IL,0,29645
53005,FDIC,DIF,SI,Wisconsin,1058168.0,1,"Great Midwest Bank, S.S.B.",0,9.0,29657,0,WI,0,29657
15022,FDIC,DIF,SI,Pennsylvania,752491.0,0,CFSBANK,0,10.0,29672,0,PA,0,29672
54494,FDIC,DIF,SL,Wisconsin,212977.0,1,"Paper City Savings Bank, S.A.",0,3.0,29676,0,WI,0,29676
62263,FDIC,DIF,SI,Illinois,108888.0,1,Nashville Savings Bank,0,1.0,29677,0,IL,0,29677
70764,OCC,DIF,SB,Louisiana,199075.0,0,Anthem Bank & Trust,703874,4.0,29679,1,LA,0,29679
37902,OCC,DIF,SB,Tennessee,2730496.0,0,Home Federal Bank of Tennessee,703879,23.0,29683,0,TN,0,29683
24112,OCC,DIF,SB,Virginia,32446.0,0,Martinsville First Savings Bank,703881,1.0,29685,0,VA,0,29685
46750,FDIC,DIF,NM,Indiana,557483.0,0,First Federal Savings Bank,0,9.0,29690,0,IN,0,29690
54494,FDIC,DIF,SI,Wisconsin,127080.0,1,KeySavings Bank,0,2.0,29691,0,WI,0,29691
68520,OCC,DIF,SB,Nebraska,384458.0,0,Lincoln FSB of Nebraska,703896,13.0,29692,0,NE,0,29692
43812,FDIC,DIF,SL,Ohio,383160.0,0,THE HOME LOAN SAVINGS BANK,0,5.0,29695,0,OH,0,29695
82834,FED,DIF,SM,Wyoming,210278.0,0,Buffalo Federal Bank,0,3.0,29696,0,WY,0,29696
42256,FED,DIF,SM,Kentucky,234794.0,0,Lewisburg Banking Company,0,5.0,297,1,KY,0,297
71270,OCC,DIF,SB,Louisiana,913280.0,0,Century Next Bank,703912,7.0,29700,0,LA,0,29700
44820,OCC,DIF,SL,Ohio,356244.0,0,First Federal Community Bank of Bucyrus,703920,6.0,29705,0,OH,0,29705
64030,OCC,DIF,SB,Missouri,3155799.0,0,"North American Savings Bank, F.S.B.",703927,10.0,29708,0,MO,0,29708
47501,FDIC,DIF,SI,Indiana,92818.0,1,First Federal Savings Bank of Washington,0,1.0,29710,0,IN,0,29710
35901,FDIC,DIF,NM,Alabama,128192.0,0,The Southern Bank Company,0,4.0,29731,0,AL,0,29731
04736,OCC,DIF,SL,Maine,204279.0,1,Aroostook County Federal Savings and Loan Association,703995,2.0,29743,0,ME,0,29743
03820,OCC,DIF,SB,New Hampshire,588846.0,0,First Seacoast Bank,703997,5.0,29744,0,NH,0,29744
54403,FDIC,DIF,SI,Wisconsin,248552.0,0,Marathon Bank,0,5.0,29745,0,WI,0,29745
45135,OCC,DIF,SB,Ohio,205627.0,1,Southern Hills Community Bank,704013,8.0,29749,0,OH,0,29749
27577,FDIC,DIF,SI,North Carolina,873103.0,0,"KS Bank, Inc.",0,12.0,29771,0,NC,0,29771
30474,OCC,DIF,SB,Georgia,213615.0,1,Vidalia Federal Savings Bank,704067,2.0,29772,0,GA,0,29772
41008,OCC,DIF,SB,Kentucky,42592.0,1,Carrollton Federal Bank,704069,1.0,29774,0,KY,0,29774
37055,FDIC,DIF,SI,Tennessee,1098087.0,0,First Federal Bank,0,17.0,29782,1,TN,0,29782
81201,FED,DIF,SM,Colorado,524132.0,0,High Country Bank,0,5.0,29783,0,CO,0,29783
44622,OCC,DIF,N,Ohio,937635.0,0,"First Federal Community Bank, National Association",25025,8.0,29787,0,OH,0,29787
60532,FDIC,DIF,SI,Illinois,551827.0,1,Lisle Savings Bank,0,4.0,29800,0,IL,0,29800
70570,OCC,DIF,SB,Louisiana,285256.0,0,Catalyst Bank,704114,6.0,29804,0,LA,0,29804
60633,FDIC,DIF,SI,Illinois,796847.0,1,First Savings Bank of Hegewisch,0,14.0,29809,0,IL,0,29809
44820,FDIC,DIF,NM,Ohio,160648.0,1,Peoples Savings and Loan Company,0,2.0,29813,0,OH,0,29813
01757,OCC,DIF,SB,Massachusetts,545467.0,1,Milford Federal Bank,704167,4.0,29835,0,MA,0,29835
44053,OCC,DIF,SB,Ohio,567257.0,1,First Federal Savings and Loan Association of Lorain,704171,6.0,29838,0,OH,0,29838
46992,FDIC,DIF,NM,Indiana,597966.0,0,Crossroads Bank,0,7.0,29839,0,IN,0,29839
02136,FED,DIF,SM,Massachusetts,209384.0,1,Commonwealth Co-operative Bank,0,3.0,29842,0,MA,0,29842
48813,OCC,DIF,SB,Michigan,534152.0,0,Eaton Community Bank,704194,7.0,29846,0,MI,0,29846
44691,FDIC,DIF,NM,Ohio,1526447.0,0,Main Street Bank Corp.,0,20.0,29847,0,OH,0,29847
66701,OCC,DIF,SB,Kansas,28332.0,1,"The Liberty Savings Association, FSA",704214,1.0,29857,0,KS,0,29857
44680,FDIC,DIF,NM,Ohio,289174.0,0,SSB Community Bank,0,4.0,29858,0,OH,0,29858
99362,OCC,DIF,N,Washington,698667.0,0,Baker-Boyer National Bank,3956,7.0,2987,0,WA,0,2987
48124,OCC,DIF,SB,Michigan,298604.0,1,Dearborn Federal Savings Bank,704241,5.0,29874,0,MI,0,29874
46373,FDIC,DIF,NM,Indiana,376536.0,0,American Community Bank of Indiana,0,5.0,29878,0,IN,0,29878
46151,OCC,DIF,SB,Indiana,431685.0,1,Home Bank SB,704255,6.0,29881,0,IN,0,29881
37643,OCC,DIF,SB,Tennessee,324184.0,1,Elizabethton Federal Savings Bank,704307,5.0,29904,0,TN,0,29904
46947,FDIC,DIF,NM,Indiana,285519.0,0,Logansport Savings Bank,0,2.0,29907,0,IN,0,29907
47170,FDIC,DIF,SL,Indiana,77910.0,0,Scottsburg Building and Loan Association,704315,1.0,29910,0,IN,0,29910
98660,FDIC,DIF,NM,Washington,1461136.0,0,Riverview Bank,0,18.0,29922,0,WA,0,29922
47331,OCC,DIF,SB,Indiana,261643.0,1,Union Savings and Loan Association,704369,4.0,29933,0,IN,0,29933
40601,OCC,DIF,SB,Kentucky,287849.0,0,First Federal Savings Bank of Kentucky,704381,6.0,29937,0,KY,0,29937
07666,FDIC,DIF,SI,New Jersey,875154.0,0,Bogota Savings Bank,0,10.0,29941,0,NJ,0,29941
19801,OCC,DIF,N,Delaware,106094600.0,0,"Santander Bank, N.A.",25022,373.0,29950,0,DE,0,29950
43907,FDIC,DIF,NM,Ohio,8746.0,1,The Equitable Savings and Loan Company,0,1.0,29966,0,OH,0,29966
43078,FDIC,DIF,SL,Ohio,185360.0,1,The Peoples Savings Bank,0,2.0,29975,0,OH,0,29975
60455,OCC,DIF,SL,Illinois,116268.0,0,Midland Federal Savings and Loan Association,704475,4.0,29980,0,IL,0,29980
66048,FDIC,DIF,SL,Kansas,396924.0,1,Mutual Savings Association,0,6.0,29988,0,KS,0,29988
19460,FDIC,DIF,SI,Pennsylvania,654399.0,1,Phoenixville Federal Bank and Trust,0,7.0,29995,0,PA,0,29995
44105,OCC,DIF,SB,Ohio,17468430.0,0,Third Federal Savings and Loan Association of Cleveland,704544,36.0,30012,0,OH,0,30012
16652,FDIC,DIF,SI,Pennsylvania,17640.0,1,Huntingdon Savings Bank,0,1.0,30031,0,PA,0,30031
07030,FDIC,DIF,SI,New Jersey,1015565.0,0,Haven Savings Bank,0,9.0,30039,0,NJ,0,30039
62618,FDIC,DIF,SI,Illinois,78898.0,1,Beardstown Savings s.b.,0,2.0,30043,0,IL,0,30043
07070,FDIC,DIF,SI,New Jersey,2134039.0,0,Blue Foundry Bank,0,21.0,30052,0,NJ,0,30052
47240,OCC,DIF,SB,Indiana,146054.0,1,First Federal Savings and Loan Association of Greensburg,704656,3.0,30058,0,IN,0,30058
47960,FDIC,DIF,SL,Indiana,42840.0,1,"Peoples Community Bank SB of Monticello, Indiana",0,1.0,30065,0,IN,0,30065
51632,FED,DIF,SM,Iowa,45465.0,0,Cornerstone Bank,0,1.0,30067,0,IA,0,30067
07032,FDIC,DIF,SI,New Jersey,149725.0,1,Schuyler Savings Bank,0,2.0,30072,0,NJ,0,30072
07407,FDIC,DIF,SL,New Jersey,4025456.0,1,"Spencer Savings Bank, SLA",0,28.0,30076,0,NJ,0,30076
45822,FDIC,DIF,NM,Ohio,174186.0,0,Mercer Savings Bank,0,7.0,30084,0,OH,0,30084
08094,FDIC,DIF,SI,New Jersey,113193.0,1,Monroe Savings Bank,0,2.0,30103,0,NJ,0,30103
29678,OCC,DIF,SB,South Carolina,664716.0,0,Oconee Federal Savings and Loan Association,704769,8.0,30111,0,SC,0,30111
16601,FDIC,DIF,SI,Pennsylvania,663076.0,0,Reliance Savings Bank,0,9.0,30117,0,PA,0,30117
16601,FDIC,DIF,SI,Pennsylvania,242902.0,1,PennCrest Bank,0,8.0,30119,0,PA,0,30119
16602,FDIC,DIF,SI,Pennsylvania,105992.0,1,Investment Savings Bank,0,2.0,30121,0,PA,0,30121
47601,FDIC,DIF,SI,Indiana,69483.0,1,Boonville Federal Savings Bank,0,1.0,30128,0,IN,0,30128
66048,OCC,DIF,SB,Kansas,188470.0,1,Citizens Federal Savings Bank,704846,3.0,30150,0,KS,0,30150
60953,FDIC,DIF,SI,Illinois,27361.0,1,Milford Building and Loan Association,0,1.0,30152,0,IL,0,30152
15143,FDIC,DIF,SI,Pennsylvania,319972.0,1,Sewickley Savings Bank,0,3.0,30154,0,PA,0,30154
19040,OCC,DIF,SB,Pennsylvania,590545.0,1,"Hatboro Federal Savings, FA",704859,4.0,30155,0,PA,0,30155
35055,OCC,DIF,SB,Alabama,459644.0,0,Cullman Savings Bank,704877,5.0,30167,0,AL,0,30167
80815,FED,DIF,SM,Colorado,460523.0,0,High Plains Bank,0,6.0,3017,1,CO,0,3017
45895,FDIC,DIF,NM,Ohio,43355.0,1,Home Savings Bank of Wapakoneta,0,1.0,30176,0,OH,0,30176
80728,OCC,DIF,N,Colorado,30825.0,0,The First National Bank of Fleming,11571,1.0,3018,0,CO,0,3018
59601,FED,DIF,SM,Montana,2089318.0,0,Opportunity Bank of Montana,0,30.0,30182,0,MT,0,30182
08332,FDIC,DIF,SI,New Jersey,168009.0,1,Millville Savings Bank,0,2.0,30183,0,NJ,0,30183
81226,FDIC,DIF,NM,Colorado,124211.0,0,Rocky Mountain Bank & Trust,0,2.0,3019,0,CO,0,3019
44240,FDIC,DIF,NM,Ohio,249716.0,0,Hometown Bank,0,5.0,30219,0,OH,0,30219
62233,OCC,DIF,N,Illinois,120068.0,0,Chester National Bank,23158,3.0,30220,0,IL,0,30220
11379,FDIC,DIF,SI,New York,538165.0,1,Cross County Savings Bank,0,6.0,30260,0,NY,0,30260
70427,FDIC,DIF,SI,Louisiana,326363.0,1,Citizens Savings Bank,0,5.0,30270,0,LA,0,30270
79339,FDIC,DIF,SI,Texas,68168.0,0,"First Federal Bank Littlefield, Texas",0,1.0,30291,0,TX,0,30291
42653,FDIC,DIF,NM,Kentucky,459477.0,0,United Cumberland Bank,0,7.0,303,1,KY,0,303
11378,OCC,DIF,SB,New York,2227906.0,1,Maspeth Federal Savings and Loan Association,705138,8.0,30303,0,NY,0,30303
80550,FDIC,DIF,NM,Colorado,855903.0,0,Points West Community Bank,0,21.0,3031,1,CO,0,3031
54130,FDIC,DIF,SI,Wisconsin,262951.0,0,East Wisconsin Savings Bank,0,4.0,30313,0,WI,0,30313
28092,OCC,DIF,SB,North Carolina,478394.0,1,First Federal Savings Bank of Lincolnton,705153,4.0,30315,0,NC,0,30315
70510,FDIC,DIF,SI,Louisiana,66243.0,1,Abbeville Building & Loan (A State-Chartered Savings Bank),0,1.0,30332,0,LA,0,30332
70634,OCC,DIF,SB,Louisiana,103636.0,0,Beauregard Federal Savings Bank,705195,2.0,30339,1,LA,0,30339
81054,OCC,DIF,N,Colorado,626989.0,0,First National Bank Colorado,6030,7.0,3034,1,CO,0,3034
05201,OCC,DIF,SB,Vermont,650111.0,0,The Bank of Bennington,705214,5.0,30350,0,VT,0,30350
61364,FDIC,DIF,SI,Illinois,136999.0,1,Streator Home Savings Bank,0,1.0,30357,0,IL,0,30357
27302,OCC,DIF,SB,North Carolina,55588.0,1,First Savings and Loan Association,705224,1.0,30358,0,NC,0,30358
08243,FDIC,DIF,SI,New Jersey,302255.0,0,1st Bank of Sea Isle City,0,3.0,30367,0,NJ,0,30367
00909,FDIC,DIF,NM,Puerto Rico,19070727.0,0,FirstBank Puerto Rico,0,11.0,30387,0,PR,0,30387
81230,FDIC,DIF,SL,Colorado,102789.0,1,Gunnison Savings and Loan Association,0,1.0,30388,0,CO,0,30388
10027,OCC,DIF,SB,New York,676450.0,0,Carver Federal Savings Bank,705273,7.0,30394,0,NY,0,30394
68450,OCC,DIF,SB,Nebraska,53441.0,1,Tecumseh Federal Bank,705275,1.0,30395,0,NE,0,30395
13219,OCC,DIF,SB,New York,669477.0,1,Geddes Federal Savings and Loan Association,705278,1.0,30397,0,NY,0,30397
42031,FDIC,DIF,NM,Kentucky,71459.0,0,Clinton Bank,0,1.0,304,0,KY,0,304
18902,FDIC,DIF,SI,Pennsylvania,3019439.0,0,Penn Community Bank,0,22.0,30401,0,PA,0,30401
08098,FDIC,DIF,SI,New Jersey,337448.0,1,Franklin Bank,0,8.0,30402,0,NJ,0,30402
53186,OCC,DIF,SB,Wisconsin,278732.0,0,First Federal Bank of Wisconsin,705313,7.0,30422,0,WI,0,30422
08360,FDIC,DIF,SI,New Jersey,640681.0,0,Century Savings Bank,0,6.0,30428,0,NJ,0,30428
13662,OCC,DIF,SB,New York,200570.0,1,Massena Savings and Loan,705323,2.0,30429,0,NY,0,30429
15237,FDIC,DIF,SI,Pennsylvania,434836.0,0,SSB Bank,0,3.0,30431,0,PA,0,30431
28655,FDIC,DIF,SI,North Carolina,109151.0,1,"Morganton Savings Bank, S.S.B.",0,1.0,30434,0,NC,0,30434
70601,OCC,DIF,SL,Louisiana,1175492.0,0,First Federal Bank of Louisiana,705339,16.0,30441,0,LA,0,30441
70578,FDIC,DIF,SL,Louisiana,51468.0,1,Rayne Building and Loan Association,0,1.0,30447,0,LA,0,30447
08736,FDIC,DIF,SI,New Jersey,3459562.0,0,Manasquan Bank,0,15.0,30470,0,NJ,0,30470
54487,FDIC,DIF,SI,Wisconsin,215458.0,0,Crossbridge Community Bank,0,2.0,30516,0,WI,0,30516
14048,FDIC,DIF,NM,New York,721509.0,0,Lake Shore Bank,0,11.0,30530,0,NY,0,30530
16501,FDIC,DIF,SI,Pennsylvania,1410572.0,0,Marquette Savings Bank,0,11.0,30544,0,PA,0,30544
15650,OCC,DIF,SB,Pennsylvania,168438.0,1,Westmoreland Federal Savings and Loan Association,705537,1.0,30551,0,PA,0,30551
53050,FDIC,DIF,SI,Wisconsin,77774.0,1,Mayville Savings Bank,0,1.0,30585,0,WI,0,30585
63401,FED,DIF,SM,Missouri,187866.0,0,F&M Bank and Trust Company,0,3.0,30595,0,MO,0,30595
70791,FDIC,DIF,NM,Louisiana,422161.0,0,Bank of Zachary,0,5.0,306,0,LA,0,306
29620,FDIC,DIF,SI,South Carolina,137645.0,1,"Abbeville First Bank, SSB",0,2.0,30619,0,SC,0,30619
80758,OCC,DIF,N,Colorado,252579.0,0,First Pioneer National Bank,8752,2.0,3063,0,CO,0,3063
16125,FDIC,DIF,SI,Pennsylvania,342060.0,1,Greenville Savings Bank,0,3.0,30637,0,PA,0,30637
62278,FDIC,DIF,SI,Illinois,63039.0,1,North County Savings Bank,0,3.0,30656,0,IL,0,30656
79601,FED,DIF,SM,Texas,15317679.0,0,First Financial Bank,0,83.0,3066,0,TX,0,3066
76430,OCC,DIF,N,Texas,1016278.0,0,"Clear Fork Bank, National Association",3248,6.0,3067,1,TX,0,3067
21801,OCC,DIF,SB,Maryland,361581.0,1,First Shore Federal Savings and Loan Association,705740,7.0,30680,0,MD,0,30680
45040,FDIC,DIF,NM,Ohio,101584.0,1,Peoples First Savings Bank,0,2.0,30688,0,OH,0,30688
96910,FDIC,DIF,NM,Guam,187470.0,0,"BankPacific, Ltd",0,0.0,30692,0,GU,0,30692
70722,FDIC,DIF,NM,Louisiana,233304.0,0,Landmark Bank,0,5.0,307,0,LA,0,307
08901,FDIC,DIF,SI,New Jersey,1067519.0,0,Magyar Bank,0,7.0,30704,0,NJ,0,30704
80751,FDIC,DIF,SL,Colorado,171960.0,0,Equitable Savings and Loan Association,0,10.0,30707,0,CO,0,30707
91792,OCC,DIF,SB,California,373408.0,0,Universal Bank,705801,5.0,30722,0,CA,0,30722
77830,OCC,DIF,N,Texas,223921.0,0,The First National Bank of Anderson,7337,2.0,3075,0,TX,0,3075
57108,OCC,DIF,N,South Dakota,7113101.0,0,"Pathward, National Association",25195,1.0,30776,0,SD,0,30776
79501,OCC,DIF,N,Texas,112634.0,0,The First National Bank of Anson,6091,1.0,3078,1,TX,0,3078
59901,FDIC,DIF,NM,Montana,31717351.0,0,Glacier Bank,0,264.0,30788,0,MT,0,30788
79502,OCC,DIF,N,Texas,136438.0,0,The First National Bank of Aspermont,5786,1.0,3079,1,TX,0,3079
39567,OCC,DIF,SB,Mississippi,377630.0,1,First Federal Savings and Loan Association,705957,6.0,30812,0,MS,0,30812
62881,FDIC,DIF,SI,Illinois,293825.0,1,Community Partners Savings Bank,0,6.0,30819,0,IL,0,30819
76821,OCC,DIF,N,Texas,275940.0,0,The First National Bank of Ballinger,3533,3.0,3087,1,TX,0,3087
04609,FDIC,DIF,SL,Maine,101589.0,1,Bar Harbor Savings and Loan Association,0,1.0,30878,0,ME,0,30878
92506,OCC,DIF,SB,California,1217531.0,0,"Provident Savings Bank, F.S.B.",706051,14.0,30879,0,CA,0,30879
43357,FDIC,DIF,SL,Ohio,110671.0,1,The Peoples Savings and Loan Company,0,2.0,30889,0,OH,0,30889
67202,OCC,DIF,N,Kansas,3345441.0,0,"Fidelity Bank, National Association",25188,16.0,30895,0,KS,0,30895
78602,OCC,DIF,N,Texas,1099263.0,0,The First National Bank of Bastrop,4093,6.0,3091,0,TX,0,3091
56482,OCC,DIF,N,Minnesota,116854.0,0,Mid-Central National Bank,25227,3.0,30943,0,MN,0,30943
95667,OCC,DIF,SB,California,2472114.0,0,"El Dorado Savings Bank, F.S.B.",706164,35.0,30953,0,CA,0,30953
62258,FED,DIF,SM,Illinois,202890.0,1,First FSB of Mascoutah,0,3.0,30969,0,IL,0,30969
13642,FDIC,DIF,SL,New York,198537.0,0,Gouverneur Savings and Loan Association,0,4.0,30976,0,NY,0,30976
75414,FED,DIF,SM,Texas,228894.0,0,Cendera Bank,0,3.0,3098,0,TX,0,3098
29706,FDIC,DIF,SL,South Carolina,150344.0,1,Spratt Savings Bank,0,2.0,30987,0,SC,0,30987
08618,OCC,DIF,SB,New Jersey,864520.0,0,Cenlar FSB,706230,1.0,30996,0,NJ,0,30996
55315,FDIC,DIF,NM,Minnesota,673088.0,0,HomeTown  Bank,0,11.0,31028,0,MN,0,31028
79720,OCC,DIF,N,Texas,615649.0,0,The State National Bank of Big Spring,12543,3.0,3103,1,TX,0,3103
79070,FDIC,DIF,NM,Texas,292302.0,0,Interstate Bank,0,2.0,31043,1,TX,0,31043
28334,OCC,DIF,SB,North Carolina,272074.0,0,First Federal Bank,706343,7.0,31077,0,NC,0,31077
76230,OCC,DIF,N,Texas,1247150.0,0,"Legend Bank, N.A.",4265,15.0,3108,1,TX,0,3108
21084,OCC,DIF,SL,Maryland,165246.0,0,Jarrettsville Federal Savings and Loan Association,706351,1.0,31083,0,MD,0,31083
29671,OCC,DIF,SB,South Carolina,135963.0,0,"Pickens Savings and Loan Association, FA",706359,2.0,31089,0,SC,0,31089
76825,OCC,DIF,N,Texas,161483.0,0,The Brady National Bank,7827,1.0,3109,1,TX,0,3109
40361,OCC,DIF,SB,Kentucky,57815.0,0,Blue Grass Federal Savings and Loan Association,706361,1.0,31090,0,KY,0,31090
76825,OCC,DIF,N,Texas,397152.0,0,The Commercial National Bank of Brady,8573,5.0,3110,0,TX,0,3110
29801,FDIC,DIF,NM,South Carolina,1562169.0,0,Security Federal Bank,0,19.0,31100,0,SC,0,31100
35406,OCC,DIF,SB,Alabama,178746.0,0,"First Federal Bank, A FSB",706432,3.0,31127,1,AL,0,31127
77833,OCC,DIF,N,Texas,505644.0,0,The Brenham National Bank,13678,4.0,3113,1,TX,0,3113
37110,FDIC,DIF,NM,Tennessee,378520.0,0,Security Federal Savings Bank of McMinnville,0,3.0,31146,0,TN,0,31146
39429,FDIC,DIF,NM,Mississippi,309019.0,0,First Southern Bank,0,6.0,31158,1,MS,0,31158
18411,OCC,DIF,SB,Pennsylvania,358923.0,1,Citizens Savings Bank,706503,6.0,31184,0,PA,0,31184
10462,OCC,DIF,N,New York,3289470.0,0,"Ponce Bank, National Association",706509,13.0,31189,0,NY,0,31189
41701,OCC,DIF,SB,Kentucky,87158.0,0,First Federal Savings and Loan Association,706517,1.0,31197,0,KY,0,31197
37743,OCC,DIF,SB,Tennessee,205587.0,1,"Greeneville Federal Bank, FSB",706518,3.0,31198,0,TN,0,31198
76354,FDIC,DIF,NM,Texas,689430.0,0,First Bank,0,9.0,3121,1,TX,0,3121
28694,FED,DIF,SM,North Carolina,502996.0,0,LifeStore Bank,0,4.0,31217,0,NC,0,31217
47112,FDIC,DIF,NM,Indiana,1281783.0,0,First Harrison Bank,0,17.0,31223,0,IN,0,31223
38555,OCC,DIF,SB,Tennessee,78805.0,1,Highland Federal Savings and Loan Association,706581,2.0,31232,0,TN,0,31232
40965,FDIC,DIF,NM,Kentucky,591133.0,0,Hearthside Bank Corporation,0,8.0,31236,0,KY,0,31236
76520,OCC,DIF,N,Texas,666463.0,0,"Classic Bank, National Association",13731,7.0,3126,1,TX,0,3126
28779,FDIC,DIF,SI,North Carolina,31181.0,1,"Jackson Savings Bank, SSB",0,1.0,31266,0,NC,0,31266
21224,OCC,DIF,SB,Maryland,65563.0,1,Homewood Federal Savings Bank,706639,1.0,31267,0,MD,0,31267
76520,OCC,DIF,N,Texas,668018.0,0,Citizens National Bank,5484,12.0,3127,0,TX,0,3127
38351,FED,DIF,SM,Tennessee,361445.0,0,Community Bank,0,4.0,31272,0,TN,0,31272
32055,OCC,DIF,SB,Florida,4382686.0,0,First Federal Bank,706707,30.0,31313,0,FL,0,31313
65775,FDIC,DIF,SL,Missouri,98911.0,1,West Plains Savings and Loan Association,0,1.0,31329,0,MO,0,31329
75423,FDIC,DIF,NM,Texas,83716.0,0,The First Bank of Celeste,0,1.0,3133,1,TX,0,3133
27944,FDIC,DIF,SI,North Carolina,20416.0,1,"Hertford Savings Bank, SSB",0,1.0,31345,0,NC,0,31345
76102,OCC,DIF,SL,Texas,527923.0,0,"Colonial Savings, F.A.",706809,7.0,31361,1,TX,0,31361
32751,OCC,DIF,N,Florida,774271.0,0,"Axiom Bank, National Association",25139,7.0,31390,0,FL,0,31390
71261,FDIC,DIF,NM,Louisiana,49577.0,0,The Mer Rouge State Bank,0,1.0,314,0,LA,0,314
79110,FDIC,DIF,NM,Texas,303986.0,0,Citizens Bank,0,4.0,3140,1,TX,0,3140
94901,OCC,DIF,SB,California,219992.0,1,First Federal Savings and Loan Association of San Rafael,706896,4.0,31406,0,CA,0,31406
40351,OCC,DIF,SB,Kentucky,40842.0,1,First Federal Savings and Loan Association,706902,1.0,31409,0,KY,0,31409
29488,FDIC,DIF,SL,South Carolina,153066.0,0,"1st Federal Savings Bank of SC, Inc.",0,2.0,31410,0,SC,0,31410
79512,OCC,DIF,N,Texas,444315.0,0,The City National Bank of Colorado City,5276,4.0,3144,0,TX,0,3144
19438,FDIC,DIF,SI,Pennsylvania,958052.0,0,Harleysville Bank,0,7.0,31461,0,PA,0,31461
00918,FDIC,DIF,NM,Puerto Rico,11965833.0,0,Oriental Bank,0,1.0,31469,0,PR,0,31469
68801,FED,DIF,SM,Nebraska,517221.0,0,Equitable Bank,0,6.0,31485,0,NE,0,31485
65560,FED,DIF,SM,Missouri,188235.0,0,Progressive Ozark Bank,0,6.0,31488,1,MO,0,31488
75432,OCC,DIF,N,Texas,58164.0,0,The First National Bank in Cooper,13046,1.0,3149,0,TX,0,3149
46975,OCC,DIF,SB,Indiana,690336.0,0,First Federal Savings Bank,707101,6.0,31516,0,IN,0,31516
45177,FDIC,DIF,NM,Ohio,265141.0,1,The Wilmington Savings Bank,0,2.0,31539,0,OH,0,31539
38372,FDIC,DIF,NM,Tennessee,164253.0,0,Central Bank,0,3.0,31545,0,TN,0,31545
79322,OCC,DIF,N,Texas,77857.0,0,Citizens National Bank of Crosbyton,8515,1.0,3158,1,TX,0,3158
75638,OCC,DIF,N,Texas,943826.0,0,Texas Heritage National Bank,4701,6.0,3161,1,TX,0,3161
91101,FED,DIF,SM,California,82474471.0,0,East West Bank,0,97.0,31628,0,CA,0,31628
37354,FDIC,DIF,SI,Tennessee,396158.0,1,Volunteer Federal Savings Bank,0,6.0,31694,0,TN,0,31694
76444,FDIC,DIF,NM,Texas,255908.0,0,Farmers and Merchants Bank,0,7.0,3170,0,TX,0,3170
72455,FDIC,DIF,NM,Arkansas,164754.0,0,RiverBank,0,4.0,31711,0,AR,0,31711
41016,OCC,DIF,SB,Kentucky,27191.0,1,"Home Savings Bank, FSB",707384,1.0,31723,0,KY,0,31723
78501,FDIC,DIF,NM,Texas,180886.0,0,Greater State Bank,0,6.0,31762,0,TX,0,31762
