market_id,week_ending,code,comm_long,comm_short,noncomm_long,noncomm_short,open_interest,change_in_comm_long,change_in_comm_short,traders_tot
LH,2023-05-16,054642,90332,63709,59120,87854,233692,4337,1451,322
LH,2023-05-23,054642,88003,57598,60033,93885,233015,-2329,-6111,330
LH,2023-05-30,054642,89961,56728,54977,91091,236251,1958,-870,333
LH,2023-06-06,054642,88831,56874,55832,89335,226949,-1130,146,325
LH,2023-06-13,054642,85868,58522,58064,84495,211393,-2963,1648,307
LH,2023-06-20,054642,77522,56763,56562,75289,192315,-8346,-1759,274
LH,2023-06-27,054642,79456,60182,54598,71178,189903,1934,3419,267
LH,2023-07-03,054642,78658,63811,58151,70725,199478,-798,3629,277
LH,2023-07-11,054642,73752,69485,64711,69400,197827,-4906,5674,281
LH,2023-07-18,054642,77936,73474,63838,67899,205422,4184,3989,284
LH,2023-07-25,054642,74774,73319,63698,66711,201314,-3162,-155,277
LH,2023-08-01,054642,78981,73615,67199,71427,209937,4207,296,286
LH,2023-08-08,054642,83300,74822,70436,75786,214552,4319,1207,290
LH,2023-08-15,054642,84655,70395,66874,77548,214250,1355,-4427,291
LH,2023-08-22,054642,78944,65632,61862,72267,199914,-5711,-4763,279
LH,2023-08-29,054642,79329,68204,62287,70078,203621,385,2572,281
LH,2023-09-05,054642,80133,70474,63716,69848,203242,804,2270,288
LH,2023-09-12,054642,73897,69188,66425,67155,197128,-6236,-1286,301
LH,2023-09-19,054642,73285,71981,66719,65137,202072,-612,2793,305
LH,2023-09-26,054642,73052,69585,62412,64505,198597,-233,-2396,296
LH,2023-10-03,054642,72012,62262,55656,64747,190279,-1040,-7323,299
LH,2023-10-10,054642,71719,64759,56146,60100,185770,-293,2497,297
LH,2023-10-17,054642,77037,60505,52493,67408,194993,5318,-4254,319
LH,2023-10-24,054642,76966,56295,54414,75135,194979,-71,-4210,305
LH,2023-10-31,054642,76620,56610,54521,72710,194624,-346,315,297
LH,2023-11-07,054642,73588,60434,56669,67254,190827,-3032,3824,300
LH,2023-11-14,054642,75446,60985,58052,68500,194006,1858,551,292
LH,2023-11-21,054642,75055,54409,54041,70982,187938,-391,-6576,301
LH,2023-11-28,054642,76877,49684,54404,79680,193516,1822,-4725,305
LH,2023-12-05,054642,77503,48058,54967,79657,192668,626,-1626,299
LH,2023-12-12,054642,77622,44746,54212,82667,190071,119,-3312,300
LH,2023-12-19,054642,70989,43647,53819,75393,178465,-6633,-1099,275
LH,2023-12-26,054642,72877,45041,56464,77630,184300,1888,1394,276
LH,2024-01-02,054642,78987,44519,53952,82398,196178,6110,-522,287
LH,2024-01-09,054642,72177,42540,55979,80475,188812,-6810,-1979,271
LH,2024-01-16,054642,75951,44489,58540,84023,194344,3774,1949,281
LH,2024-01-23,054642,77954,49933,60993,84855,199494,2003,5444,288
LH,2024-01-30,054642,84878,70082,73083,82877,219029,6924,20149,295
LH,2024-02-06,054642,83800,77521,73029,72834,219240,-1078,7439,293
LH,2024-02-13,054642,82947,79704,70928,69349,212171,-853,2183,281
LH,2024-02-20,054642,81580,93177,82762,66266,225379,-1367,13473,298
LH,2024-02-27,054642,82658,107643,94037,64751,244750,1078,14466,306
LH,2024-03-05,054642,87255,115891,97267,63439,256984,4597,8248,302
LH,2024-03-12,054642,92597,120179,89564,57548,256733,5342,4288,301
LH,2024-03-19,054642,97267,126389,92556,58934,264023,4670,6210,316
LH,2024-03-26,054642,97959,126891,93574,58847,269031,692,502,307
LH,2024-04-02,054642,98353,134715,106839,63704,287192,394,7824,327
LH,2024-04-09,054642,104697,148652,128394,76179,317173,6344,13937,337
LH,2024-04-16,054642,97818,147070,120485,63994,298712,-6879,-1582,314
LH,2024-04-23,054642,98812,146114,122474,65858,300467,994,-956,338
LH,2024-04-30,054642,102259,145516,116668,64730,299666,3447,-598,320
LH,2024-05-07,054642,103759,135522,100612,62256,291977,1500,-9994,329
LH,2024-05-14,054642,101191,127635,93393,61352,277187,-2568,-7887,319
LH,2024-05-21,054642,104293,121423,84630,61768,271519,3102,-6212,317
LH,2024-05-28,054642,108350,117651,81944,68282,275376,4057,-3772,322
LH,2024-06-04,054642,109683,112548,80913,75367,280853,1333,-5103,333
LH,2024-06-11,054642,106865,100858,82590,86724,272402,-2818,-11690,340
LH,2024-06-18,054642,112859,97509,77266,92171,271941,5994,-3349,332
LH,2024-06-25,054642,107333,79646,80465,106935,263740,-5526,-17863,332
LH,2024-07-02,054642,111479,80675,74457,103437,260392,4146,1029,336
LH,2024-07-09,054642,105676,74079,77382,106730,259745,-5803,-6596,323
LH,2024-07-16,054642,99723,71846,81372,107765,263488,-5953,-2233,315
LH,2024-07-23,054642,96848,69491,83360,109180,243257,-2875,-2355,296
LH,2024-07-30,054642,96468,70045,85033,107228,241103,-380,554,300
LH,2024-08-06,054642,95087,69811,87503,108993,240559,-1381,-234,298
LH,2024-08-13,054642,94470,64786,84570,111058,241558,-617,-5025,294
LH,2024-08-20,054642,91225,64719,86247,108043,233555,-3245,-67,287
LH,2024-08-27,054642,91936,76317,92284,104069,241987,711,11598,309
LH,2024-09-03,054642,95993,83652,97199,104941,252510,4057,7335,317
LH,2024-09-10,054642,94222,81645,92490,99971,245496,-1771,-2007,304
LH,2024-09-17,054642,98065,91320,93358,96668,254902,3843,9675,301
LH,2024-09-24,054642,100861,105813,104863,96403,276073,2796,14493,320
LH,2024-10-01,054642,99653,114283,108081,88932,276478,-1208,8470,319
LH,2024-10-08,054642,99845,127875,123646,90341,293573,192,13592,346
LH,2024-10-15,054642,103001,136304,127041,86399,301167,3156,8429,346
LH,2024-10-22,054642,95758,138986,133945,84451,307024,-7243,2682,350
LH,2024-10-29,054642,100600,154810,149265,88187,330043,4842,15824,361
LH,2024-11-05,054642,103921,167304,159447,88006,345650,3321,12494,372
LH,2024-11-12,054642,98205,166048,165266,89284,344049,-5716,-1256,369
LH,2024-11-19,054642,102204,164505,157401,85419,343180,3999,-1543,372
LH,2024-11-26,054642,102430,176994,171351,90112,361094,226,12489,379
LH,2024-12-03,054642,103197,186130,180550,88791,368626,767,9136,372
LH,2024-12-10,054642,105332,185237,179204,87682,361165,2135,-893,355
LH,2024-12-17,054642,101704,182249,154060,60650,332821,-3628,-2988,343
LH,2024-12-24,054642,97068,175131,146733,59353,319325,-4636,-7118,330
LH,2024-12-31,054642,96593,165123,135088,56131,307749,-475,-10008,320
NG,2022-01-04,023651,497375,387253,216171,358078,1117606,-7711,-2223,289
NG,2022-01-11,023651,484896,389760,221396,343960,1136714,-12479,2507,278
NG,2022-01-18,023651,485729,399555,237851,355898,1169188,833,9795,278
NG,2022-01-25,023651,487342,389801,233870,358405,1141796,1613,-9754,278
NG,2022-02-01,023651,475989,385748,242699,362709,1162813,-11353,-4053,281
NG,2022-02-08,023651,470065,384914,240829,355918,1133934,-5924,-834,288
NG,2022-02-15,023651,487701,387798,234678,366102,1098101,17636,2884,282
NG,2022-02-22,023651,484856,388882,241913,372542,1107113,-2845,1084,279
NG,2022-03-01,023651,484644,394556,245502,371911,1112832,-212,5674,267
NG,2022-03-08,023651,473729,376058,245092,383505,1085853,-10915,-18498,268
NG,2022-03-15,023651,468705,362849,240482,387042,1082746,-5024,-13209,260
NG,2022-03-22,023651,471132,363686,249281,398618,1085676,2427,837,261
NG,2022-03-29,023651,470232,377470,249135,386546,1100690,-900,13784,256
NG,2022-04-05,023651,474131,381484,266728,403339,1169620,3899,4014,269
NG,2022-04-12,023651,480495,390274,262601,400150,1170828,6364,8790,269
NG,2022-04-19,023651,461342,379229,251273,381279,1144047,-19153,-11045,259
NG,2022-04-26,023651,443399,372008,247651,365031,1121112,-17943,-7221,251
NG,2022-05-03,023651,442604,369743,247092,364798,1138319,-795,-2265,264
NG,2022-05-10,023651,420582,356576,234306,346835,1108451,-22022,-13167,256
NG,2022-05-17,023651,419033,354693,231576,346588,1118417,-1549,-1883,259
NG,2022-05-24,023651,413701,349854,230219,341789,1107496,-5332,-4839,263
NG,2022-05-31,023651,417276,357597,228487,338855,1115815,3575,7743,252
NG,2022-06-07,023651,419847,353428,235073,349415,1127731,2571,-4169,252
NG,2022-06-14,023651,409613,335303,220256,343741,1053265,-10234,-18125,242
NG,2022-06-21,023651,410457,324480,213487,344356,1030971,844,-10823,236
NG,2022-06-28,023651,402705,311865,203204,332623,987740,-7752,-12615,237
NG,2022-07-05,023651,397060,305110,197937,328456,977507,-5645,-6755,236
NG,2022-07-12,023651,398833,304638,183194,314797,969204,1773,-472,238
NG,2022-07-19,023651,400468,313769,183610,303933,953325,1635,9131,240
NG,2022-07-26,023651,391771,308743,183441,301731,976126,-8697,-5026,235
NG,2022-08-02,023651,394371,306775,174529,299502,984570,2600,-1968,242
NG,2022-08-09,023651,404077,317343,169972,295391,969582,9706,10568,245
NG,2022-08-16,023651,415171,332309,170133,291044,983460,11094,14966,242
NG,2022-08-23,023651,410811,319482,167153,295763,976303,-4360,-12827,238
NG,2022-08-30,023651,410930,318467,168924,297689,978881,119,-1015,234
NG,2022-09-06,023651,416041,310239,163659,302297,984642,5111,-8228,235
NG,2022-09-13,023651,418580,307786,155945,301660,977116,2539,-2453,235
NG,2022-09-20,023651,417431,296123,153110,308821,960236,-1149,-11663,232
NG,2022-09-27,023651,408871,287736,142021,294145,943241,-8560,-8387,231
NG,2022-10-04,023651,416452,290406,136298,295394,967126,7581,2670,223
NG,2022-10-11,023651,432665,302566,140917,303020,974468,16213,12160,225
NG,2022-10-18,023651,431667,304907,137720,292454,963792,-998,2341,234
NG,2022-10-25,023651,441646,308249,140450,292216,970872,9979,3342,245
NG,2022-11-01,023651,443745,316244,138832,287485,986116,2099,7995,241
NG,2022-11-08,023651,448264,328042,133199,285507,982596,4519,11798,230
NG,2022-11-15,023651,447482,326652,136165,288279,978425,-782,-1390,230
NG,2022-11-22,023651,447239,303964,135666,306591,981849,-243,-22688,222
NG,2022-11-29,023651,439813,303622,140093,303522,985010,-7426,-342,217
NG,2022-12-06,023651,436044,300438,147278,311315,1010479,-3769,-3184,238
NG,2022-12-13,023651,431916,301956,136106,289787,996823,-4128,1518,228
NG,2022-12-20,023651,429081,301332,152438,305194,1004162,-2835,-624,234
NG,2022-12-27,023651,429122,296056,154865,315467,1010790,41,-5276,226
NG,2023-01-03,023651,430894,288752,159866,329679,1031182,1772,-7304,253
NG,2023-01-10,023651,434067,290561,176461,348964,1070386,3173,1809,264
NG,2023-01-17,023651,444280,297862,182318,359537,1082458,10213,7301,265
NG,2023-01-24,023651,444547,306065,203309,374281,1102760,267,8203,281
NG,2023-01-31,023651,446690,312677,231982,401196,1146709,2143,6612,279
NG,2023-02-07,023651,472241,332923,265569,443663,1220272,25551,20246,285
NG,2023-02-14,023651,490505,353323,274434,448616,1234837,18264,20400,292
NG,2023-02-21,023651,502854,361339,291292,470556,1270686,12349,8016,303
NG,2023-02-28,023651,510122,359176,270368,451281,1239613,7268,-2163,290
NG,2023-03-07,023651,491317,363787,261989,418388,1250073,-18805,4611,279
NG,2023-03-14,023651,492955,374808,255731,403564,1255396,1638,11021,284
NG,2023-03-21,023651,495182,381742,272314,416995,1283037,2227,6934,293
NG,2023-03-28,023651,473378,377996,293519,419716,1279180,-21804,-3746,297
NG,2023-04-04,023651,510252,409515,315952,446437,1365656,36874,31519,315
NG,2023-04-11,023651,514520,403339,288362,429257,1355672,4268,-6176,309
NG,2023-04-18,023651,532475,420582,269012,408998,1330947,17955,17243,305
NG,2023-04-25,023651,503897,398123,259864,396014,1274536,-28578,-22459,286
NG,2023-05-02,023651,514100,403194,273919,415208,1330247,10203,5071,312
NG,2023-05-09,023651,523658,417964,275063,413891,1357306,9558,14770,313
NG,2023-05-16,023651,539771,444827,268443,392418,1365954,16113,26863,309
NG,2023-05-23,023651,528204,447367,266908,379186,1338868,-11567,2540,305
NG,2023-05-30,023651,529765,454796,274660,380830,1359496,1561,7429,305
NG,2023-06-06,023651,547555,455191,277294,404146,1389864,17790,395,318
NG,2023-06-13,023651,529552,442433,273337,396318,1342162,-18003,-12758,322
NG,2023-06-20,023651,515032,435297,257519,366834,1303558,-14520,-7136,308
NG,2023-06-27,023651,483525,419944,250557,343357,1232011,-31507,-15353,296
NG,2023-07-03,023651,491198,422885,254883,353658,1241419,7673,2941,296
NG,2023-07-11,023651,484758,429204,251784,338539,1236802,-6440,6319,300
NG,2023-07-18,023651,489065,423981,252375,348137,1234296,4307,-5223,307
NG,2023-07-25,023651,473719,402747,245779,342900,1185638,-15346,-21234,294
NG,2023-08-01,023651,474989,397043,262236,369257,1206160,1270,-5704,304
NG,2023-08-08,023651,476691,394974,242388,350231,1183146,1702,-2069,309
NG,2023-08-15,023651,473267,406512,227133,322316,1168181,-3424,11538,301
NG,2023-08-22,023651,474395,394381,233309,340646,1160461,1128,-12131,303
NG,2023-08-29,023651,466906,374711,238496,354835,1163840,-7489,-19670,300
NG,2023-09-05,023651,467497,376781,246653,364932,1169725,591,2070,304
NG,2023-09-12,023651,480371,393848,242831,354875,1171747,12874,17067,309
NG,2023-09-19,023651,460421,385148,226422,320341,1152362,-19950,-8700,302
NG,2023-09-26,023651,445315,368719,227534,321693,1142377,-15106,-16429,298
NG,2023-10-03,023651,451126,389363,224195,303395,1174386,5811,20644,296
NG,2023-10-10,023651,448546,415086,201652,252311,1142309,-2580,25723,286
NG,2023-10-17,023651,475118,440919,191449,248775,1182071,26572,25833,302
NG,2023-10-24,023651,485260,434039,203305,273577,1211450,10142,-6880,303
NG,2023-10-31,023651,487090,447166,213586,268238,1186140,1830,13127,293
NG,2023-11-07,023651,500711,450353,252720,322690,1243268,13621,3187,300
NG,2023-11-14,023651,526661,443416,275993,378620,1296464,25950,-6937,305
NG,2023-11-21,023651,524245,427688,271261,391520,1316640,-2416,-15728,318
NG,2023-11-28,023651,500020,412827,300592,408481,1312707,-24225,-14861,316
NG,2023-12-05,023651,512558,423208,303507,414586,1339392,12538,10381,320
NG,2023-12-12,023651,515392,427370,311613,423230,1412602,2834,4162,323
NG,2023-12-19,023651,500443,415914,293448,399966,1385269,-14949,-11456,319
NG,2023-12-26,023651,492126,404201,282727,388847,1354610,-8317,-11713,304
NG,2024-01-02,023651,506737,429088,281730,373377,1396907,14611,24887,313
NG,2024-01-09,023651,523021,468019,246620,312767,1406951,16284,38931,322
NG,2024-01-16,023651,524559,485020,253507,310015,1405826,1538,17001,317
NG,2024-01-23,023651,527527,469136,270906,351487,1444172,2968,-15884,312
NG,2024-01-30,023651,526952,450698,279539,382722,1471807,-575,-18438,318
NG,2024-02-06,023651,539246,456560,301020,415251,1533041,12294,5862,342
NG,2024-02-13,023651,552780,453300,334504,471061,1554063,13534,-3260,359
NG,2024-02-20,023651,567791,452247,356334,510206,1592460,15011,-1053,367
NG,2024-02-27,023651,545380,433185,326328,467881,1500882,-22411,-19062,343
NG,2024-03-05,023651,555677,457189,334424,463172,1533317,10297,24004,337
NG,2024-03-12,023651,567159,497248,351703,453196,1595652,11482,40059,345
NG,2024-03-19,023651,565888,493982,350265,453860,1590503,-1271,-3266,356
NG,2024-03-26,023651,560882,468523,345745,463018,1543743,-5006,-25459,349
NG,2024-04-02,023651,586762,490732,344193,462923,1590071,25880,22209,349
NG,2024-04-09,023651,575443,472189,320180,448077,1550045,-11319,-18543,356
NG,2024-04-16,023651,594830,489062,321728,453603,1582452,19387,16873,358
NG,2024-04-23,023651,586245,471234,306254,438732,1542979,-8585,-17828,334
NG,2024-04-30,023651,602198,469174,312077,462310,1559471,15953,-2060,339
NG,2024-05-07,023651,596198,475620,294245,430013,1560152,-6000,6446,336
NG,2024-05-14,023651,620002,515259,290806,407438,1546190,23804,39639,332
NG,2024-05-21,023651,610864,533998,291880,381975,1529956,-9138,18739,326
NG,2024-05-28,023651,578623,517828,274027,349450,1501651,-32241,-16170,312
NG,2024-06-04,023651,549348,463859,264983,364648,1475789,-29275,-53969,308
NG,2024-06-11,023651,536925,446174,271285,374043,1453510,-12423,-17685,313
NG,2024-06-18,023651,555447,464611,260403,364488,1451261,18522,18437,303
NG,2024-06-25,023651,557424,481984,255877,345139,1466177,1977,17373,300
NG,2024-07-02,023651,553083,478624,284252,374540,1508732,-4341,-3360,317
NG,2024-07-09,023651,563645,478058,290340,395812,1550344,10562,-566,336
NG,2024-07-16,023651,571316,497116,304237,397771,1589266,7671,19058,348
NG,2024-07-23,023651,563626,492207,308521,396872,1532886,-7690,-4909,351
NG,2024-07-30,023651,571658,504913,324019,407156,1547767,8032,12706,346
NG,2024-08-06,023651,590089,541545,329278,395618,1587318,18431,36632,363
NG,2024-08-13,023651,570354,507100,307702,388472,1525250,-19735,-34445,358
NG,2024-08-20,023651,576337,509423,294431,375684,1518979,5983,2323,350
NG,2024-08-27,023651,594477,516089,303061,395266,1532068,18140,6666,354
NG,2024-09-03,023651,600739,515388,296751,397044,1558349,6262,-701,346
NG,2024-09-10,023651,583226,508791,292094,379699,1552355,-17513,-6597,349
NG,2024-09-17,023651,596188,520116,281426,371002,1537175,12962,11325,346
NG,2024-09-24,023651,585714,503232,268151,359648,1496022,-10474,-16884,324
NG,2024-10-01,023651,590452,493864,239066,348060,1495890,4738,-9368,312
NG,2024-10-08,023651,596891,482281,228040,351598,1483043,6439,-11583,306
NG,2024-10-15,023651,639442,512306,229668,369046,1556886,42551,30025,338
NG,2024-10-22,023651,689552,533715,243249,409434,1644880,50110,21409,345
NG,2024-10-29,023651,692824,529892,247460,413633,1670416,3272,-3823,331
NG,2024-11-05,023651,722934,573610,262789,419237,1781294,30110,43718,343
NG,2024-11-12,023651,722187,570487,255363,411482,1763552,-747,-3123,338
NG,2024-11-19,023651,712258,554580,236932,397981,1706065,-9929,-15907,331
NG,2024-11-26,023651,665368,513659,215810,369202,1640388,-46890,-40921,327
NG,2024-12-03,023651,649047,500535,211670,363293,1638982,-16321,-13124,324
NG,2024-12-10,023651,582226,444504,221414,361993,1575117,-66821,-56031,314
NG,2024-12-17,023651,582803,458960,220409,348610,1559585,577,14456,316
NG,2024-12-24,023651,567919,446417,213970,334246,1517647,-14884,-12543,309
NG,2024-12-31,023651,562245,451341,199890,317963,1500276,-5674,4924,299
NQ,2022-01-04,209742,98227,125119,69552,47827,210931,-5900,5957,261
NQ,2022-01-11,209742,98975,121980,76075,54804,220222,748,-3139,290
NQ,2022-01-18,209742,101204,130887,88593,58387,235810,2229,8907,305
NQ,2022-01-25,209742,107102,142153,87909,57807,243347,5898,11266,299
NQ,2022-02-01,209742,125624,113626,71179,72168,239334,18522,-28527,291
NQ,2022-02-08,209742,129116,125830,67042,59070,233767,3492,12204,301
NQ,2022-02-15,209742,131642,125652,68020,58678,235945,2526,-178,306
NQ,2022-02-22,209742,141754,147332,75342,61433,257929,10112,21680,317
NQ,2022-03-01,209742,153427,142015,61452,49315,249537,11673,-5317,302
NQ,2022-03-08,209742,135614,150005,75361,48745,248009,-17813,7990,294
NQ,2022-03-15,209742,148020,152996,68259,49285,264733,12406,2991,290
NQ,2022-03-22,209742,124261,107592,56676,53864,212808,-23759,-45404,275
NQ,2022-03-29,209742,142374,108338,49019,60246,223320,18113,746,277
NQ,2022-04-05,209742,141185,114940,58651,67285,232689,-1189,6602,289
NQ,2022-04-12,209742,126523,126410,68206,55217,228302,-14662,11470,284
NQ,2022-04-19,209742,135761,131590,65736,57587,237109,9238,5180,293
NQ,2022-04-26,209742,126187,135908,68022,52189,236977,-9574,4318,288
NQ,2022-05-03,209742,123791,130158,67077,50985,226722,-2396,-5750,285
NQ,2022-05-10,209742,138897,146996,69222,55753,249921,15106,16838,293
NQ,2022-05-17,209742,132518,141757,69788,54614,243553,-6379,-5239,299
NQ,2022-05-24,209742,138800,149898,75009,61284,255244,6282,8141,305
NQ,2022-05-31,209742,152616,148741,74438,68827,263080,13816,-1157,300
NQ,2022-06-07,209742,147710,148685,83477,66474,268293,-4906,-56,289
NQ,2022-06-14,209742,156353,177283,88369,59967,302267,8643,28598,308
NQ,2022-06-21,209742,110913,138499,82888,52082,236624,-45440,-38784,296
NQ,2022-06-28,209742,128769,148699,78987,54797,248045,17856,10200,300
NQ,2022-07-05,209742,137186,163105,83514,52619,259449,8417,14406,304
NQ,2022-07-12,209742,140774,150363,76972,57556,254260,3588,-12742,297
NQ,2022-07-19,209742,139088,158643,76826,48709,256388,-1686,8280,294
NQ,2022-07-26,209742,142520,167993,83491,51682,267158,3432,9350,301
NQ,2022-08-02,209742,149773,158867,74918,50206,262325,7253,-9126,292
NQ,2022-08-09,209742,149705,150872,73939,52864,258784,-68,-7995,290
NQ,2022-08-16,209742,154315,138793,78401,71555,267796,4610,-12079,297
NQ,2022-08-23,209742,141083,160062,84287,46254,262158,-13232,21269,310
NQ,2022-08-30,209742,148385,151235,77379,50572,263641,7302,-8827,304
NQ,2022-09-06,209742,160216,158347,85430,63384,286754,11831,7112,310
NQ,2022-09-13,209742,183440,167895,75279,63473,314969,23224,9548,312
NQ,2022-09-20,209742,165619,144037,73741,70256,271815,-17821,-23858,295
NQ,2022-09-27,209742,170352,145879,74731,74779,282054,4733,1842,306
NQ,2022-10-04,209742,160883,139553,69796,73557,272171,-9469,-6326,287
NQ,2022-10-11,209742,156295,146824,84915,76387,281284,-4588,7271,320
NQ,2022-10-18,209742,154824,142622,79521,78006,274388,-1471,-4202,308
NQ,2022-10-25,209742,160822,150174,82491,76791,281590,5998,7552,292
NQ,2022-11-01,209742,166941,137869,74646,89895,282466,6119,-12305,293
NQ,2022-11-08,209742,154420,138276,78312,80726,273054,-12521,407,299
NQ,2022-11-15,209742,159326,145980,68167,73423,268428,4906,7704,297
NQ,2022-11-22,209742,145163,141722,67365,64319,252712,-14163,-4258,284
NQ,2022-11-29,209742,146374,146430,67971,58216,254245,1211,4708,286
NQ,2022-12-06,209742,140334,145355,68737,55220,250102,-6040,-1075,292
NQ,2022-12-13,209742,183306,196085,73103,53905,312984,42972,50730,294
NQ,2022-12-20,209742,142712,143997,62489,57973,245045,-40594,-52088,274
NQ,2022-12-27,209742,146596,143682,63763,62591,250781,3884,-315,283
NQ,2023-01-03,209742,145713,141536,59802,58440,244658,-883,-2146,286
NQ,2023-01-10,209742,156031,142103,57068,65219,253625,10318,567,291
NQ,2023-01-17,209742,172926,142382,61621,82254,275015,16895,279,295
NQ,2023-01-24,209742,173611,136532,60241,85502,273887,685,-5850,295
NQ,2023-01-31,209742,183098,151045,59439,75297,278449,9487,14513,284
NQ,2023-02-07,209742,186780,156628,58310,73229,279306,3682,5583,286
NQ,2023-02-14,209742,184266,140929,54009,76833,276184,-2514,-15699,292
NQ,2023-02-21,209742,170386,135766,57849,71918,268297,-13880,-5163,293
NQ,2023-02-28,209742,174322,132318,53946,77775,268253,3936,-3448,298
NQ,2023-03-07,209742,165107,129032,55586,68011,260810,-9215,-3286,301
NQ,2023-03-14,209742,190881,155829,61133,67605,306461,25774,26797,294
NQ,2023-03-21,209742,127004,110146,53063,58183,214876,-63877,-45683,277
NQ,2023-03-28,209742,132371,117525,51309,58657,220074,5367,7379,273
NQ,2023-04-04,209742,137754,125198,38815,57200,232186,5383,7673,271
NQ,2023-04-11,209742,144976,137056,51607,53737,237470,7222,11858,273
NQ,2023-04-18,209742,147191,140774,58753,56080,245059,2215,3718,280
NQ,2023-04-25,209742,142707,139238,64807,59677,247654,-4484,-1536,293
NQ,2023-05-02,209742,134889,135390,73543,60253,246962,-7818,-3848,289
NQ,2023-05-09,209742,131705,142627,80188,58801,255173,-3184,7237,286
NQ,2023-05-16,209742,147263,154421,81022,61058,273355,15558,11794,302
NQ,2023-05-23,209742,149830,155499,78974,64465,275175,2567,1078,294
NQ,2023-05-30,209742,166251,161367,87244,78732,298403,16421,5868,303
NQ,2023-06-06,209742,167268,164797,91874,83026,306736,1017,3430,303
NQ,2023-06-13,209742,170769,172021,91986,76306,322087,3501,7224,291
NQ,2023-06-20,209742,132040,140912,71956,55963,247591,-38729,-31109,295
NQ,2023-06-27,209742,130233,141604,81119,63877,256666,-1807,692,291
NQ,2023-07-03,209742,131223,135106,70707,65249,248698,990,-6498,279
NQ,2023-07-11,209742,136668,144681,75622,64674,259491,5445,9575,281
NQ,2023-07-18,209742,141970,137577,75196,73997,264119,5302,-7104,289
NQ,2023-07-25,209742,146469,138840,66261,76933,260623,4499,1263,296
NQ,2023-08-01,209742,147933,136066,69643,81048,262908,1464,-2774,306
NQ,2023-08-08,209742,151969,138342,70170,81049,267797,4036,2276,290
NQ,2023-08-15,209742,151549,156265,69459,64290,267495,-420,17923,297
NQ,2023-08-22,209742,144368,158802,69483,55653,263420,-7181,2537,298
NQ,2023-08-29,209742,146319,157227,72413,56251,265968,1951,-1575,295
NQ,2023-09-05,209742,154346,160042,74040,60490,274701,8027,2815,305
NQ,2023-09-12,209742,171570,181078,68674,59618,303321,17224,21036,298
NQ,2023-09-19,209742,137158,139246,56815,53621,236252,-34412,-41832,286
NQ,2023-09-26,209742,140156,141148,58307,57461,241018,2998,1902,306
NQ,2023-10-03,209742,147544,145898,66087,64652,254924,7388,4750,297
NQ,2023-10-10,209742,144850,151810,69363,61523,256528,-2694,5912,298
NQ,2023-10-17,209742,138184,150224,77538,63190,256786,-6666,-1586,294
NQ,2023-10-24,209742,141589,145955,69019,66322,253055,3405,-4269,304
NQ,2023-10-31,209742,144956,151548,72368,65631,259306,3367,5593,288
NQ,2023-11-07,209742,146006,154943,82602,66307,268597,1050,3395,297
NQ,2023-11-14,209742,158039,160071,69502,69187,273787,12033,5128,303
NQ,2023-11-21,209742,162755,174040,74326,69282,284312,4716,13969,288
NQ,2023-11-28,209742,166329,177231,78702,71424,293315,3574,3191,291
NQ,2023-12-05,209742,155418,168998,75200,66798,277746,-10911,-8233,286
NQ,2023-12-12,209742,212001,222818,71616,63512,337236,56583,53820,284
NQ,2023-12-19,209742,162660,188428,71467,49283,276654,-49341,-34390,277
NQ,2023-12-26,209742,155494,189102,79760,51769,278055,-7166,674,273
NQ,2024-01-02,209742,148310,195649,80348,41281,272832,-7184,6547,282
NQ,2024-01-09,209742,150591,193192,83021,46245,277732,2281,-2457,275
NQ,2024-01-16,209742,149969,188702,83692,47121,273460,-622,-4490,272
NQ,2024-01-23,209742,157605,195758,88544,55502,289392,7636,7056,287
NQ,2024-01-30,209742,156086,203979,94317,55066,294510,-1519,8221,286
NQ,2024-02-06,209742,149499,187938,93744,60856,285062,-6587,-16041,282
NQ,2024-02-13,209742,155161,192374,97292,65216,295946,5662,4436,287
NQ,2024-02-20,209742,148596,181028,92445,66884,287130,-6565,-11346,292
NQ,2024-02-27,209742,153361,171063,90667,80421,288075,4765,-9965,293
NQ,2024-03-05,209742,161131,171282,82245,81610,289047,7770,219,291
NQ,2024-03-12,209742,188656,197300,87501,86106,331912,27525,26018,290
NQ,2024-03-19,209742,138897,156423,68217,57057,250194,-49759,-40877,281
NQ,2024-03-26,209742,147517,148604,64109,71225,254474,8620,-7819,290
NQ,2024-04-02,209742,149038,150608,65399,70594,259439,1521,2004,290
NQ,2024-04-09,209742,147110,161613,65942,58399,260430,-1928,11005,289
NQ,2024-04-16,209742,141080,158974,66139,57610,255698,-6030,-2639,293
NQ,2024-04-23,209742,141714,160192,63431,57306,256222,634,1218,278
NQ,2024-04-30,209742,139475,154032,60312,57540,253154,-2239,-6160,276
NQ,2024-05-07,209742,124251,134884,65234,60829,235162,-15224,-19148,262
NQ,2024-05-14,209742,133543,144611,68869,65699,248611,9292,9727,279
NQ,2024-05-21,209742,132144,149031,68460,63742,249754,-1399,4420,276
NQ,2024-05-28,209742,138387,145070,68402,72128,254317,6243,-3961,292
NQ,2024-06-04,209742,139142,152169,60252,58255,246536,755,7099,279
NQ,2024-06-11,209742,149687,149999,60795,68827,258002,10545,-2170,289
NQ,2024-06-18,209742,199630,203802,65102,68927,334035,49943,53803,290
