CERT,NAME,ASSET,DEP,NETINC,ROA,ROE,NTLNLSR,NPERFV,P3ASSET,P9ASSET,RBC1AAJ,RBCT1J,RBCRWAJ,LNATRES,ELNATR,NIMY,LNLSNET,LNCRCD,LNCONOTH,LNRENRES,EQ,LNLSGR,DRLNLS,CRLNLS
14836,FIRST NB IN NEW BREMEN,451540,408611,1575,1.4027275257445033,15.62,-0.1267669798427297,0.06267440315365194,71,0,10.268246202538698,46069,29.26111668338348,2627,-118,2.6241439297573894,150341,653,619,31611,41581,152968,1,49
14843,MIDWESTONE BANK,6247944,5494172,17460,1.119311040335024,10.45,0.2860188483363515,0.33150105058560064,6098,53,10.418308087459303,638812,14.207354064677736,53900,1687,3.436992991787512,4264120,5191,36855,1425061,676135,4318020,3155,68
14851,CITIZENS BANK,1307155,1108814,5141,1.597114569127008,12.07,0.07838569242269983,0.5082794312839717,9327,1348,13.330580267597988,169473,16.37946190669223,10270,181,3.9754121153235915,1002202,947,1834,500444,171314,1012472,487,290
14853,FIRST NB AT ST JAMES,37556,34499,59,0.6306535013294496,8.05,0,0,0,0,8.231371178099874,3061,14.512844950829615,352,11,4.7803617571059425,24403,0,1094,2309,2977,24755,0,0
14857,STATE STREET BANK&TRUST CO,337359,309222,1512,1.8253401763469352,23.42,0.026200250828871906,0.12479287643133873,3729,123,9.154154782619095,30619,12.415418452226293,3153,75,4.171042996952972,258541,785,17632,16952,26065,261694,40,23
14863,LINKBANK,2860631,2434989,16498,2.299141706486996,19.34,0.014021433752187604,0.9102886740722589,12678,132,10.018260247473556,279092,12.613916338833764,26619,228,4.086735817172746,2247322,0,9082,1118183,348084,2273941,92,11
14864,STOCKMENS NB IN COTULLA,109900,99083,449,1.553149538206095,17.58,0,0.8516833484986351,619,0,10.51523148714543,12033,0,278,0,3.3227134252691797,30775,0,3080,5879,10728,31053,1,1
14867,HOME STATE BANK,444096,404121,1296,1.185803299387884,13.8,-0.10014215581889234,0.4848050871883557,3186,1417,9.429431949572937,40450,11.36273491836121,4527,150,3.659177482430801,346753,0,1480,108575,37945,351280,0,87
14868,PEOPLES SAVINGS BANK,187747,152671,293,0.636939213608326,8.17,0,0.2934800556067474,1556,0,9.199692087171183,17329,0,1383,25,2.9579816659661717,143483,0,829,22926,14478,144866,4,4
14883,COMMUNITY STATE BANK,513065,444425,1271,0.9779650094737956,11.55,0.1993510760955594,0.38260259421320886,147,0,9.560980316480123,49545,13.40981719298942,4269,45,3.5222164465951673,382887,0,1285,118859,44504,387156,238,45
14885,FIRST BANK,832454,772431,2248,1.0702850681425937,16.11,1.1208671248125084,0,263,0,9.33342025186196,80178,24.62430947279432,4415,0,3.2333406592587903,234360,0,10550,99069,57743,238775,652,0
14894,FARMERS BANK,244601,213830,542,0.881867215528673,8.49,0,0,5,0,10.979257468654238,26979,18.970849941883756,2258,53,3.2788336864741785,172144,0,1621,28178,25905,174402,4,4
14899,BLUE SKY BANK,1237985,1081787,2355,0.7750018305510329,8.02,1.3096137193108712,1.8587462691389636,1402,335,9.067831176260219,108268,0,13695,1015,4.402659858269803,1019406,0,5431,361917,117692,1033101,3411,99
14904,FIRST COMMUNITY BANK,117637,100573,367,1.2513265510525038,11.36,0,0.8560231899827434,1286,0,8.951191847124933,10338,13.89735235229011,837,15,3.452015770535909,68325,0,1244,11148,13147,69162,0,0
14907,INTERNATIONAL BK OF AMHERST,98046,84336,516,2.0890476817036263,15.37,0,0,14,0,13.84237257021641,13573,0,405,16,3.818115067918393,46871,0,184,10886,13574,47276,0,0
14911,SHELL LAKE STATE BANK,345760,291108,1131,1.3089027957399901,14.02,0.008846465173678228,0.039333641832484965,267,0,11.855712421335129,41879,0,2792,90,3.037757524699395,224402,53,3664,32586,33083,227194,5,0
14912,BANK OF DIXON COUNTY,127809,110013,516,1.593158065362706,12.88,-0.004586998153733243,1.7432262203757167,1416,36,13.682875395880508,17584,22.737881398389483,1123,-27,3.952601053489179,85368,406,3043,5429,16332,86491,0,1
14914,COLLINS STATE BANK,262510,224664,466,0.7203850813814853,7.55,-0.0019220096532934837,0,673,0,8.302583025830259,21465,11.625722800123873,1341,31,3.569323048796771,207469,27,1833,68698,24992,208810,0,1
14920,HAMLER STATE BANK,116635,100095,159,0.5523542362356537,4.05,0,1.7533330475414757,551,0,14.356594110115237,17043,0,958,25,2.4801769002255925,77330,0,468,29418,15540,78288,0,0
14922,F&M BANK,345628,305613,1536,1.7527993723700164,16.33,0.02921749293041019,0.06712419132709155,819,232,11.099561132454838,38974,0,3497,100,4.208305574061737,284811,0,864,32269,38487,288308,22,1
14929,WEST SHORE BANK,778471,658620,1328,0.6868337893261478,8.65,0.03990028368757734,0.058576363152898436,383,0,8.64877538783229,67503,11.555833135374174,5716,220,3.7555750369064245,586275,0,7949,251688,62461,591991,67,9
14930,FIRST IOWA STATE BANK,385810,342822,2029,2.158803454723912,29.99,0.013937147336940216,0.29911096135403437,1926,581,9.988317445414731,37448,0,4138,55,4.3837564053197475,259236,0,760,30714,28840,263374,14,5
14952,LYON COUNTY STATE BANK,206011,176929,606,1.203691519288114,18.64,0.015310125734407595,0.08931561906888467,45,0,8.509220065197296,17489,18.044636429085674,1797,30,3.4036844006398677,131906,0,1463,17911,13502,133703,6,1
14960,STATE BANK OF REESEVILLE,153168,123390,206,0.53617558448995,7.43,0,0,130,0,9.47629454179044,14483,0,557,0,2.3704153400918226,74118,0,1340,3146,11102,74675,0,0
14966,SECURITY NB OF ENID,399237,367184,1140,1.1668268068223544,15.01,-0.007206687806284232,0.19612410673359432,761,0,8.803302662059505,34012,18.31009928793501,3119,0,2.6273814679229752,222279,0,858,79794,31229,225398,4,8
14969,KISH BANK,1770781,1302331,4124,0.9528207589700225,11.39,-0.0005476366909737494,0.033826882036796194,2872,96,9.059713558180718,157010,10.529879761165057,9481,159,3.352880290790155,1487353,0,4372,353911,147950,1496834,0,2
14974,FIRST STATE BANK&TRUST,487125,431006,721,0.601654340819243,7.66,0.4532163105577611,0.8299717731588401,460,12,8.444432359622004,40373,11.847258572535404,3954,152,4.000361720584246,343646,970,14982,137063,38305,347600,398,8
14982,UNION STATE BANK,138393,128613,237,0.7034754507103396,10.94,0,0,50,0,8.188742134446452,10515,12.446496958774498,535,0,3.1320976477501947,83754,0,823,10576,8930,84289,0,0
14991,FARMERS STATE BANK,246368,212861,731,1.1973081041461502,10.31,0.006904845475312301,0.015424081049486947,589,38,13.837792642140467,33100,0,2399,6,3.670547098772417,173786,0,897,20863,28903,176185,4,1
14995,RIVER BANK,1013849,751778,1892,0.7473969983635878,6.82,0.0014555873021841693,0.22725277630100735,275,0,11.04798343158554,113251,15.078666365473495,10122,0,2.0674492988305784,812633,0,411,243830,113309,822755,3,0
14999,PORT AUSTIN STATE BANK,69029,56699,292,1.6870323829332408,10.1,0.01865867453440776,0,766,0,16.91476139549672,11704,0,311,0,3.7986883242048846,42383,0,1936,10120,11705,42694,2,0
15010,COLUMBUS BANK&TRUST CO,255513,213831,781,1.212363468430622,13.05,-0.013282952990206195,0.3048768555807337,1222,0,8.640916374581366,22163,0,2579,90,3.5049990645386124,205331,0,1184,50915,23819,207910,0,7
15019,FIRST BANK,12436789,10770712,38113,1.2402175009518106,9.82,0.1647991954008735,0.27217636320757715,25594,0,11.182237309608869,1343715,16.64835964964643,120631,1116,3.426402736641241,7987568,25595,26389,3893590,1583836,8108199,4120,781
15032,FIRST STATE BANK,1324453,1205990,3422,1.0649173226447417,12.36,0.005253376936361905,0.2880434413301189,11937,0,9.255862890181152,118850,0,13331,0,3.2966143816536246,816551,0,0,293631,113092,829882,25,14
15035,RIVERWIND BANK,146859,134562,225,0.6127909906106802,11.28,-0.008358845225532091,0.13414227251990005,624,0,9.51638378754618,14219,0,1259,10,3.8039457930098304,96287,0,1302,24436,8207,97546,0,2
15038,VALLEY STATE BANK,196117,167860,476,0.9739454252954702,9.38,0.025606672367199684,0.2957418275825145,130,15,11.9287385673193,24011,0,927,17,3.981386425670997,108202,0,4000,31471,21029,109129,24,17
15046,PEOPLES COMMUNITY BANK,376196,332971,1181,1.2541848196910204,11.58,0.005369596005020572,0.019404778360216483,374,0,12.71740762186622,47440,0,3351,0,3.258443981564819,219884,1228,3288,65276,41772,223235,4,1
15050,FIRST STATE BANK,306220,275059,620,0.8053346928768471,8.54,-0.005220319222520457,0,0,0,10.832801688177847,33111,0,2994,60,3.1927139933846806,227128,0,1316,76784,29613,230122,0,3
15059,LOUISIANA NATIONAL BANK,449249,400038,1656,1.4791194951700855,16.05,-0.0030686926857709834,1.876910132242921,4585,536,9.308303281543145,41428,0,4376,175,5.650201181405701,383209,0,970,193381,41413,387585,5,8
15078,JUNCTION NATIONAL BANK,87268,81235,307,1.427467117690479,23.13,-0.018373487058175052,0.005729477013338223,8,0,11.714549684428464,10524,36.74207838760948,341,0,3.1296963335798287,21288,0,1006,3282,5924,21629,0,1
15085,ARTHUR STATE BANK,788655,682563,2111,1.0808409925970586,17.93,0.0465078007892016,0.47283032504707384,6625,0,8.194990796035174,62727,12.958000064032904,5913,310,4.2717976395937525,563005,1495,2424,154458,48047,568918,68,3
15091,LAKE RIDGE BANK,3102136,2560134,5909,0.7580029911549748,7.56,0.0034904013961605585,0.2682667684459998,6301,102,9.417642973745682,292376,12.130335993075324,24625,474,2.9526441518852926,2374568,6420,11943,812064,315668,2399193,50,29
15092,RICHLAND COUNTY BANK,111486,96030,305,1.099059493351591,8.2,0.04470422566693116,0,77,0,16.902588299654667,19774,0,678,0,3.3214296083384145,44382,0,189,14263,14967,45060,6,1
15098,UNION STATE BANK,40486,35902,131,1.3287014732357938,12.24,-0.023596035865974516,0,10,0,12.89041298662851,5225,28.635007068432905,702,0,3.4665067858505476,16142,0,662,240,4429,16844,0,1
15101,SENATH STATE BANK,99411,84660,507,1.975616527766277,13.79,0.07982655865891382,0.7715443964953577,2770,767,14.500670505640137,14706,0,785,0,4.059385069413075,52988,0,2293,295,14617,53773,12,1
15104,BANK OF YORK,296091,256953,1182,1.5823372607292205,13.88,0.012177672237951716,0.19250838424673494,1051,29,12.156024670860804,35437,30.863345093845517,1166,10,4.202663630715404,98584,916,2339,32070,34773,99750,21,18
15105,ZAVALA COUNTY BANK,76018,68030,241,1.2762718035282825,12.83,-0.18045112781954886,0.03157146991502013,48,0,14.500775995861357,11212,59.86678648834381,111,0,3.5296726036508757,6252,0,2212,1102,7798,6363,2,5
15111,CITIZENS STATE BANK,310920,276194,1402,1.7900719316529596,17.96,-0.004104584821245331,0.794738196320597,7809,2198,10.971306542664262,34730,0,2135,0,4.621956742597647,199895,0,3508,13220,32224,202030,0,2
15113,BANK OF GREELEYVILLE,145399,127131,235,0.6607735971741384,6.87,0.12869077889056096,0.22008404459452954,3483,232,10.859140721086744,15716,0,1233,146,4.4050104384133615,94715,0,6337,19381,13918,95948,35,4
15118,GATEWAY FIRST BANK,1902830,1197173,1780,0.37497574112348947,2.74,1.6247061506583167,3.4174361345995177,15302,51866,13.305166882656966,242707,14.571572698971469,10898,439,3.220362231114663,1424651,0,1045,292503,262071,1435549,5824,9
15136,BANK OF WISCONSIN DELLS,1009644,844411,3714,1.507753421014973,14.84,-0.01796431309948465,0.10191711137787181,148,0,11.57285342234908,114824,13.739516634187082,12882,0,3.2679903719446597,755333,0,427,524989,103037,768215,0,34
15146,GREAT NORTH BANK,175298,132869,-171,-0.3864253956058235,-2.03,0.004717453990081553,0.7701171719015619,291,0,10.948846065297335,17596,18.155521025731232,938,3,3.721661643297078,88093,0,8681,19751,33538,89031,9,8
15152,BLACK RIVER COUNTRY BANK,97816,82158,232,0.929128891603298,13.8,0,0.2647828576102069,50,0,9.20118107094406,9224,14.436569403560915,1225,15,3.79005111582097,72447,56,461,6773,6998,73672,0,0
15164,FARMERS STB OF WESTMORELAND,236372,208317,374,0.6492308827326718,5.62,1.2382994300057522,1.9160475860084951,3703,2289,14.092091160256384,33001,0,2595,185,3.073197517731311,134349,0,2125,9073,27390,136944,449,5
15165,PEOPLES STB OF MUNISING,201733,152982,253,0.5030871255431054,5.06,-0.024126283862962707,0.7148062042402582,853,0,10.934794585235322,22230,0,2254,0,2.9757346344878894,113009,0,1699,68386,20542,115263,1,8
15194,KCB BANK,318408,281089,757,0.9523060714229554,8.57,-0.0022643325172301554,0.27040777869902766,3070,576,13.008720471322215,41202,0,2832,223,3.5316293345877,175617,0,537,28376,35298,178449,0,1
15200,DECORAH BANK&TRUST CO,729817,630882,2251,1.2511715837867394,12.22,0.030417066199777066,0.09906593022634441,641,0,10.803248415951012,78686,14.872066477315013,8153,0,3.541485562945939,528637,0,44322,86559,74513,536790,43,2
15205,BANK3,450979,377470,161,0.14535900740563515,1.27,0.010693900466521408,0.01419134815590083,0,64,12.081048669407108,52284,13.937929935134207,4370,63,2.8070142130606377,374288,0,1422,160496,50861,378658,10,0
15206,FIRST STATE BANK,729245,649464,2461,1.371719366060536,13.91,-0.018121351276216755,0.050737406495759314,4073,192,10.953632204128178,78954,0,6154,30,4.025788176976528,483004,0,9142,95226,72753,489158,14,36
15214,FIRST CENTRAL NB OF ST PARIS,95438,75312,174,0.7377765999734994,3.74,0,0.08487185397849913,754,64,19.932070264819828,18779,31.538486702214662,484,0,3.742349933555411,55859,0,453,9162,18667,56343,0,0
15216,PEOPLES BANK,181277,161063,611,1.3665197080210345,12.97,0.01262586408257315,0.055715838192379616,0,0,10.920743020046157,19307,24.321838531277248,1584,30,4.152485669347901,94217,0,1668,45618,19175,95801,4,1
15228,BANK OF KAUKAUNA,170308,148754,454,1.0803382600961953,14.6,0,0.2102073889658736,36,0,7.943867248750664,14084,11.881891749386764,1415,24,3.6984517064594575,116684,29,1,44281,12625,118099,0,0
15229,FIRST BUSINESS BANK,3944859,3245788,12424,1.2745479222427283,12.93,0.4317929039227569,0.6098063327485216,2377,0,10.145096127904992,390705,12.145198825031187,35236,2659,3.778404154894429,3159687,196,6824,1012178,388907,3194923,3810,398
15237,JOHNSON STATE BANK,90592,75538,109,0.4751706963539368,3.81,-0.24224651770630798,2.629371246909219,712,0,15.894702842377262,14763,0,1292,0,3.0004369568383744,30656,0,510,4442,11715,31948,0,19
15242,NORTHERN STATE BANK,306781,275758,1391,1.8216761122733955,18.65,0.010056094150181482,0.5309976823858061,210,0,9.919152225729562,30795,19.578727615002173,1559,110,3.996677578541066,154354,67,917,44017,30649,155913,4,0
15243,PUTNAM COUNTY BANK,650561,569939,1179,0.725967340705894,6.29,-0.024587014982712253,0.03443182115128328,780,46,12.500867869392213,81023,0,4978,94,2.6666518941411375,417906,95,2339,109025,76327,422884,1,27
15249,UNITED CITIZENS B&T CO,210695,187432,483,0.925597662051454,10.67,0.009637857504276799,0.8856403806450083,3813,300,9.6962989454556,20063,0,1547,119,4.247341662042384,167135,0,1138,19384,18429,168682,4,0
15254,CITIZENS STATE BANK&TRUST CO,79181,67995,395,2.0352563070403122,23.34,0,0,0,0,8.651965484180248,6768,10.940648672501286,670,30,5.6804601396353265,67460,0,377,7817,6796,68130,0,0
15255,GREENFIELD BANKING CO,140791,129703,312,0.8958759556369118,13.26,-0.031360602123560774,1.0618576471507413,2267,0,7.651619241530039,10748,11.912286424988785,937,0,3.2051747668946433,87044,0,4285,15559,9623,87981,1,8
15258,FARMERS STATE BANK,74814,64085,173,0.9304576991340827,8.26,0.008005283487101488,1.9769027187424812,634,22,13.636548608944535,10053,0,831,0,3.63870074652692,48403,0,389,2565,8420,49234,1,0
15259,ELK STATE BANK,134203,101176,253,0.7567203798556847,11.36,-0.0172449720128475,0.004470838952929517,401,0,8.120141654298855,11052,16.188635380622838,959,0,2.7553116946354557,68095,0,420,6422,9182,69054,0,3
15261,CITIZENS STATE BANK,138253,120815,245,0.7073105598579604,5.89,0,0.0021699348296239504,38,3,12.68000500883503,18227,0,962,15,3.1965008002603215,69273,328,280,4495,16887,70235,0,0
15264,PEOPLES SB OF RHINELAND,678800,557400,1912,1.1397242636238254,12.46,0.018492081690620076,0.09723040659988215,2617,0,9.616325495146686,63682,12.356202196587299,5716,229,3.978284584386814,539969,0,3901,167671,62649,545685,43,18
15270,MERIT BANK,453679,401934,515,0.4644069286808476,5.44,0,0.11285512443820411,3437,0,8.91670913155853,38846,10.764855147459043,3280,263,2.7568588350433516,304269,0,838,143077,38204,307549,0,0
15271,FIRST STATE BANK,523538,447867,26,0.019639075339458585,0.24,0.017913602694205846,0.047943033743491396,7447,1,9.506739714890196,51450,0,3720,0,3.1702160232035648,328648,859,623,109103,43079,332368,20,5
15272,MARION COUNTY STATE BANK,634390,542331,1922,1.1944880776479398,14.29,0.00763350685425303,1.027443686060625,2272,5733,9.180462066037027,59887,14.255260812941255,2504,300,3.218070195226409,467338,768,858,62967,54822,469842,9,0
15282,HERITAGE COMMUNITY BANK,288718,255806,1111,1.5577678070667413,20.62,0.0031102143326451987,0.9382858013701952,1400,0,7.456657780469854,21174,10.35688330229938,3133,78,3.9466879442055647,256833,0,3238,48968,21575,259966,2,0
15286,NORTHERN STB THIEF RIVER FAL,446856,398549,1053,0.9181271252942715,9.04,0.002053736002505558,0.07407307947079148,3429,158,10.536875248262444,46952,26.565347249927218,2702,75,2.692031221965061,191949,0,8838,40755,47026,194651,1,0
15305,DENISON STATE BANK,461033,382232,2412,2.100030037743077,15.24,0.1365261528687389,0.23490726260376157,3256,5,16.40980870129482,76877,0,3234,-56,3.833678693962846,293893,0,8620,40545,65608,297127,114,13
15306,TRUCOMMUNITY BANK,318949,288630,983,1.2525324600858807,13.95,-0.001972717319471706,0.2621108703899369,2365,733,10.950469301318588,34697,0,3143,0,3.9992844089769894,198191,0,9679,20844,28628,201334,1,2
15310,CB&S BANK INC,2774127,2383362,5219,0.7653819742206035,14.99,0.0508199375729544,0.9061589465803115,22725,0,10.942521567404635,315834,0,16616,355,3.377964441710842,1451444,0,17093,572843,146367,1468060,234,50
15311,IOWA FALLS STATE BANK,192882,151152,906,1.9217512117001982,12.43,0.004460750967425367,0.22915564956812973,31,10,8.795304576544707,15315,12.687508219803343,1085,0,4.0063617766249635,89134,0,419,15078,29332,90219,3,2
15321,FIRST STATE BANK,592804,499143,1296,0.876094484356542,7.33,0,0.23616574786944755,7309,1400,12.401563271488707,74095,0,5394,0,2.8984662252524407,478921,0,1357,69381,69881,484315,0,0
15323,SILVER LAKE BANK,479621,400327,1645,1.4054888826470184,13.49,0,0,54,0,10.85331685380122,51985,0,3476,0,4.2640534123264775,341395,0,1505,99899,49853,344871,1,1
15324,SECURITY BANK&TRUST CO,1209036,1094670,3982,1.3327208573993703,14.82,0.8020315469071096,0.19296365037931046,108,0,8.988710668028489,105960,14.722574225096984,7080,238,3.4834329340780164,786206,0,2572,251621,111048,793286,1608,2
15326,UNION BANKING CO,51680,43304,39,0.3057924139958836,891.43,-0.05685452348802502,0.11609907120743033,196,60,11.371985305861683,6408,36.44077320746235,77,0,1.8376532671115937,6905,0,21,1245,230,6982,0,1
15334,ROLLING HILLS BANK&TRUST,468062,406023,1553,1.3332174387073026,10.84,0,0,423,0,10.762363763451068,49887,0,3639,130,3.840159706280925,353821,0,2423,59952,56956,357460,0,0
15336,DURDEN BANKING CO INC,299456,259803,1922,2.6413616342909756,19.82,-0.004138751649033861,0.08515441333618295,2688,31,14.488572563788068,41935,23.508626726937035,3921,0,5.469454888071149,189989,0,7874,38186,38692,193910,4,6
15345,TXN BANK,619520,574481,120,0.0779666302822392,1.29,0.007590156831615533,0.6011105371900827,4585,1483,9.65413444804694,61964,16.859847142784837,4293,225,3.0732025408338415,314236,0,6750,92524,41830,318529,83,77
15346,COMMERCE BANK TEXAS,58541,50150,41,0.2726902388533708,2.15,0,0,954,0,12.907586942986748,7256,0,222,-65,2.944596537169122,24431,0,175,6149,7753,24653,0,0
15347,SECURITY BK OF PULASKI CNTY,158729,144938,311,0.7666707752989029,11.48,0.05222755983047805,0.634414631226808,1258,27,8.45612162549137,12993,13.810377404195535,1220,55,3.7619562695458657,91386,0,1501,14857,11125,92606,13,1
15348,FIRST BANK&TRUST CO,57028,47024,312,2.1696046729946805,16.98,0,0.1648313109349793,439,10,15.95376522702104,9220,0,271,0,4.311342592592593,20510,0,1355,744,7595,20781,0,0
15355,MARION STATE BANK,136604,121781,416,1.2301687046264398,12.53,1.1139031925849638,0.12371526456033499,564,72,15.005662095049182,20274,0,337,23,3.470183999905702,60708,0,3186,23349,13940,61045,173,4
15359,SOUTHERN BANK&TRUST CO,4914702,4471419,5794,0.4668601509499716,6.59,0.0036965957433700014,0.11211259604346306,3834,0,9.492032549897337,496865,14.18105253739785,34125,262,3.0361592368621038,3196978,0,12533,1274778,364806,3231103,133,103
15362,BELT VALLEY BANK,81276,66653,430,2.073038447631674,14.08,-0.005804335838871637,0.21162458782420396,6428,87,15.432044504162848,12289,0,855,0,5.144066417060069,67328,0,1564,5517,12143,68183,0,1
15364,FIRST STATE BANK,77223,54639,289,1.535947278211073,13.49,0,0,638,0,11.89805057955743,9033,0,934,0,3.4169688179840465,52978,0,108,4716,8462,53912,0,0
15367,FARMERS STATE BANK,180874,163633,733,1.6332169137102208,19.2,0.025945505172885092,0.02322058449528401,1,0,9.360894914497726,16778,0,1033,0,4.679739347166752,107710,0,3668,30393,15673,108743,8,1
15399,RCB BANK,3899432,3434961,12078,1.2442496720168992,11.58,0.04104552463953596,0.39857086878294073,2750,8,10.30976178949882,394199,16.27955557498386,26613,0,3.498921580551182,2244385,0,93093,628998,430422,2270998,258,25
15405,HOUGHTON STATE BANK,214116,181016,800,1.4891305106554267,9.97,0.040079658320912814,0.4030525509536887,5351,446,13.532773484986096,29055,18.46919918474547,2027,0,3.8483264534103543,156085,0,719,7144,32519,158112,16,0
15415,PEOPLES BANK OF WYACONDA MO,141275,126341,408,1.1626167425359577,12.07,-0.013005662882380035,0.1946558131304194,255,157,10.097363680333098,14405,0,1860,45,3.518877310572341,91881,0,2060,2720,13818,93741,0,3
15423,AMERICAN BANK OF FREEDOM,941567,708243,1330,0.567129413708648,5.93,-0.0026085924426468344,1.7200050554023238,177,0,9.749802385493224,91151,13.120920455802635,13952,-30,2.927362343331925,757484,0,285,271662,90615,771436,0,5
15427,CHELSEA SAVINGS BANK,190850,170185,612,1.281279604729429,13.66,0.29686055955414903,0.11370186009955462,262,1,15.267089678924888,31207,0,567,22,3.1762860866300002,73981,0,1148,8994,18816,74548,53,0
15442,ROBERT LEE STATE BANK,47574,42484,44,0.4021616187005153,3.58,0.0785494534267199,0.2312187329213436,405,0,12.955173146377735,6098,0,283,0,3.5547827766910576,15089,0,2123,1304,5015,15372,4,1
15443,LAKE ELMO BANK,519281,457603,2267,1.7521824990435264,17.06,-0.0040271581477589495,0.5016551732106509,5139,1072,11.11393362355656,57314,17.72882486174506,5611,137,4.063836738797155,389620,0,4528,116571,54562,395231,0,4
15444,AMERICAN ST B&T CO WILLISTON,646118,574685,3405,2.136490696383025,28,-0.019466741072876992,0.9874357315536789,2564,11,12.429872792683351,82265,22.00813789519622,6306,280,3.0468459148609512,303351,985,9199,82196,50319,309657,2,17
15460,SPUR SECURITY BANK,115739,108020,24,0.08549710779315044,1.37,-0.0064203396359667425,0,928,0,11.118498695167967,13378,20.894727498668562,746,45,3.3720290009299916,65459,0,390,12881,7226,66205,0,1
15463,STATE BANK OF DE KALB,461558,405800,2531,2.2548436598669457,19.1,0.015707437752265657,0.10204568006621052,1093,161,11.651786688786537,53378,0,5187,210,4.964096196285797,354626,0,4763,62654,53775,359813,21,7
15465,UNITED SOUTHERN BANK,873950,818331,2227,1.0318646714348514,20.57,-0.028576038745167016,0.1804451055552377,2207,0,9.469971925847114,85713,0,9240,-17,3.4260529087909686,400991,0,4393,176249,47096,410231,6,35
15469,FIRST STATE BANK OF RANSOM,48219,39774,86,0.725761363756237,4.3,-0.022026431718061675,0.12235840643729651,77,23,21.259216267922014,9890,38.156716417910445,396,0,2.521606507371632,17999,0,235,0,8186,18395,0,1
15471,FIRST STATE BANK OF CANDO,75233,70629,140,0.7423560525216908,13.42,-0.04267577083111064,0.1993805909640716,257,0,10.751935430736287,7833,22.21435380634618,302,9,2.9351166722567132,26525,0,2386,3793,4172,26827,2,5
15472,FIRST UNITED BANK,734138,642795,2116,1.1517448308238702,12.72,-0.1984728829639909,0.05802723738588658,859,0,9.828197874778535,69729,0,6785,250,3.293635367706824,500611,0,9382,72125,67696,507396,1,257
15477,CITIZENS BANK OF AMERICUS,483621,433674,1819,1.5209522883789086,18.26,-0.030960698245220953,0.15962913107578042,189,0,9.7273990223823,47263,18.73996522511191,4158,0,3.5914731953490557,237415,0,2959,84950,40957,241573,2,21
15478,UNITED VALLEY BANK,672059,594482,1772,1.0564046769157394,11.13,-0.0016897350706626085,1.2329274661897245,4070,1,10.702952975597984,70967,14.992765959919351,6442,80,3.30380618258523,470427,0,5490,101616,70510,476869,1,3
15480,COLEMAN COUNTY STATE BANK,221120,200205,1306,2.4099553669253924,27.82,0.02168998905333365,0.30978654124457305,1127,578,9.506474204305475,20212,14.797520492638963,1442,22,5.392609157046137,145815,0,1476,38655,19102,147257,9,1
15489,WEST PLAINS BANK&TRUST CO,696350,647854,2234,1.3101121717572304,21.4,-0.007034884232186354,0.40841530839376744,5592,0,8.190694787831314,56882,12.249741960617367,3920,161,3.4581581215044213,449754,0,9654,110721,43396,453674,18,26
15496,FIRST STATE BANK OF BLAKELY,667231,533166,3088,1.8595884275547887,10.66,0.17093168160971448,0.41185136781714277,6526,728,17.595314549319344,116715,26.603330574868426,6782,0,4.878472291363827,435629,850,6717,78105,117498,442411,185,0
15501,LYTLE STB OF LYTLE TEXAS,110350,97869,163,0.594551464721304,6.24,0.6556578175011906,0.09696420480289987,3409,36,15.104135015236094,17398,0,371,60,3.999264548765883,44520,0,9727,2328,10948,44891,77,3
15510,AMERISTATE BANK,447975,399697,1014,0.9128792269335382,9.58,0.9322967385578135,1.7992075450638987,4580,1018,9.470735554982273,41484,0,4342,45,4.973714690847593,310482,0,8496,106754,42937,314824,732,2
15511,FIRST STATE BANK,1767818,1647880,2212,0.5010935937268156,8.07,3.128758718614868,0.41237276687984853,5975,0,8.80996340269519,160902,13.960536976007798,12016,75,3.237565792924016,917508,0,20360,397979,114067,929524,7352,75
15519,CITIZENS STATE BANK,249819,223223,1654,2.6756285664600092,26.16,0,0.511570376952914,166,1278,10.621017423644398,26102,0,2560,60,4.529552801553713,196509,0,3442,26898,25900,199069,0,0
15523,MUENSTER STATE BANK,215679,183469,1234,2.276773770975747,22.76,0,0,339,0,13.858347136900958,31876,0,724,0,3.4227836311776008,70585,0,5034,8058,23119,71309,0,0
15532,CENTREBANK,107487,88883,436,1.6443057428132335,9.81,-0.015738633755434744,0.05768139402904537,2514,0,16.97828424806143,17998,0,1184,78,5.867301337609872,77585,0,2149,11099,17998,78769,1,4
15539,FIRST STATE BANK,430341,381204,1436,1.416550758091405,15.11,0,0.009759702189658898,41,0,9.482597596662723,38075,0,4328,15,3.145121698221398,338320,256,1052,97763,38503,342648,1,1
15545,FRONTIER BANK,1362779,1072699,3704,1.0989769041280617,11.31,0.01651224961237494,0.23085181089523688,3768,1873,9.597099747619941,126856,11.250162307531149,14056,313,3.0552113181412026,1211437,0,4735,284239,131443,1225493,54,4
15546,CHILLICOTHE STATE BANK,137369,125868,395,1.1584809235585893,15.3,0.1042926567830061,0.6209552373534057,694,104,8.750418906907957,12011,21.567467027392627,1071,0,3.67286616379724,67789,0,2955,8303,10532,68860,18,0
15547,BANK OF LAKE VILLAGE,84544,71650,365,1.7320125748858175,12.27,0,0.1774224072672218,754,119,16.685890042291426,13888,24.925538252063653,2543,0,5.14497718370671,43879,0,649,4675,12557,46422,0,0
